id,ano,nome,UF,partido,categoria,igreja,corp_pentecostal,evangelico,primeira,sexo,capilaridade,filiados,posicao,decil_filiados,decil_deputados,num_votos,perc_votos,perc_agp,perc_agr,perc_com,perc_fin,perc_ind,perc_inf,perc_ser,perc_pf,perc_rp,receita_agp,receita_agr,receita_com,receita_fin,receita_ind,receita_inf,receita_pf,receita_rp,receita_ser,total_receita
579917,2018,ANTONIO WANDSCHEER,PR,PROS,CENTRO,AD,1,1,0,0,0.627,97291,0.05,0.30,0.40,72475,0.94,0.69,0.01,0.07,0.00,0.30,0.87,0.21,0.45,0.00,446600.00,1040.00,1200.00,0.00,3240.00,1491773.39,5900.00,0.00,3000.00,1952753.39
579921,2018,EMERSON MIGUEL PETRIV,PR,PROS,CENTRO,,0,0,0,0,0.381,97291,0.05,0.30,0.40,90158,0.96,0.00,0.00,0.00,0.00,0.00,0.83,0.71,0.40,0.00,0.00,0.00,0.00,0.00,0.00,150000.00,4200.00,0.00,100000.00,254200.00
583943,2018,ACÁCIO DA SILVA FAVACHO NETO,AP,PROS,CENTRO,,0,0,0,0,0.960,97291,0.05,0.30,0.40,19111,0.99,0.88,0.00,0.39,0.00,0.00,0.17,0.54,0.63,0.00,720316.30,0.00,3800.00,0.00,0.00,1800.00,68986.00,0.00,12810.00,807712.30
584650,2018,RAIMUNDO MAGALHÃES COSTA,BA,PRP,DIREITA,,0,0,0,0,0.392,250595,0.35,0.60,0.20,38829,0.89,0.00,0.00,0.34,0.00,0.00,0.00,0.74,0.68,0.00,680.00,0.00,5000.00,0.00,0.00,0.00,17730.00,0.00,57000.00,80410.00
583447,2018,ALCIDES RODRIGUES FILHO,GO,PRP,DIREITA,,0,0,0,0,0.851,250595,0.35,0.60,0.20,64941,0.92,0.85,0.46,0.77,0.00,0.00,0.42,0.56,0.88,0.89,501219.33,30000.00,90000.00,0.00,0.00,20954.00,78702.00,21064.00,16908.00,758847.33
583057,2018,BEATRIZ KICIS TORRENTS DE SORDI,DF,PRP,DIREITA,,0,0,1,1,1.000,250595,0.35,0.60,0.20,86415,0.99,0.58,0.01,0.53,0.01,0.15,0.59,0.81,0.78,0.00,91536.03,250.00,9300.00,1500.00,1500.00,53700.00,27895.00,0.00,135033.00,320714.03
580166,2018,WLADIMIR BARROS ASSED MATHEUS DE OLIVEIRA,RJ,PRP,DIREITA,Presbiteriana,0,1,1,0,0.265,250595,0.35,0.60,0.20,39398,0.96,0.69,0.00,0.82,0.00,0.00,0.00,0.19,0.35,0.00,17188.50,0.00,113307.00,0.00,0.00,0.00,2180.00,0.00,2000.00,134675.50
578857,2018,HEITOR JOSÉ SCHUCH,RS,PSB,CENTRO,,0,0,0,0,0.807,655896,-0.13,0.80,0.80,109053,0.99,0.93,0.24,0.00,0.00,0.00,0.00,0.00,0.72,0.46,1300600.00,3000.00,0.00,0.00,0.00,0.00,39300.00,1800.00,0.00,1344700.00
586059,2018,JULIO CESAR DELGADO,MG,PSB,CENTRO,,0,0,0,0,0.494,655896,-0.13,0.80,0.80,58413,0.95,0.94,0.00,0.45,0.59,0.00,0.08,0.74,0.25,0.88,1404070.00,0.00,10000.00,50000.00,0.00,1500.00,2000.00,45000.00,105000.00,1617570.00
583879,2018,CARLOS CAMILO GOES CAPIBERIBE,AP,PSB,CENTRO,,0,0,0,0,0.950,655896,-0.13,0.80,0.80,24987,1.00,0.83,0.00,0.21,0.00,0.00,0.00,0.25,0.26,0.00,500000.00,0.00,2000.00,0.00,0.00,0.00,2211.00,0.00,3000.00,507211.00
584631,2018,LÍDICE DA MATA E SOUZA,BA,PSB,CENTRO,,0,0,0,1,0.772,655896,-0.13,0.80,0.80,104348,0.97,0.83,0.05,0.64,0.48,0.00,0.56,0.57,0.84,0.77,1530187.96,300.00,16500.00,10750.00,0.00,19650.00,118075.56,34950.00,23500.00,1753913.52
584636,2018,JOSÉ MARCELO DO NASCIMENTO NILO,BA,PSB,CENTRO,,0,0,0,0,0.754,655896,-0.13,0.80,0.80,115277,0.98,0.69,0.00,0.00,0.00,0.00,0.53,0.50,0.09,0.00,420610.00,0.00,0.00,0.00,0.00,17000.00,300.00,0.00,20000.00,457910.00
578556,2018,MAURO NAZIF RASUL,RO,PSB,CENTRO,,0,0,0,0,0.803,655896,-0.13,0.80,0.80,30399,0.94,0.75,0.00,0.29,0.00,0.00,0.44,0.44,0.76,0.00,510000.00,0.00,3000.00,0.00,0.00,2540.00,62972.00,0.00,12200.00,590712.00
583458,2018,ELIAS VAZ DE ANDRADE,GO,PSB,CENTRO,,0,0,0,0,0.698,655896,-0.13,0.80,0.80,74877,0.94,0.86,0.00,0.00,0.00,0.39,0.00,0.47,0.78,0.00,572117.50,0.00,0.00,0.00,5000.00,0.00,44004.00,0.00,9500.00,630621.50
584173,2018,JOÃO HENRIQUE HOLANDA CALDAS,AL,PSB,CENTRO,IIGD,1,1,0,0,0.945,655896,-0.13,0.80,0.80,178645,0.99,0.93,0.00,0.00,0.00,0.00,0.67,0.78,0.00,0.00,1308000.00,0.00,0.00,0.00,0.00,30000.00,0.00,0.00,57400.00,1395400.00
584897,2018,JOAO HENRIQUE DE ANDRADE LIMA CAMPOS,PE,PSB,CENTRO,,0,0,1,0,0.947,655896,-0.13,0.80,0.80,460387,1.00,0.77,0.00,0.60,0.00,0.00,0.36,0.87,0.84,0.00,1547423.21,0.00,30000.00,0.00,0.00,8000.00,61000.00,0.00,145000.00,1791423.21
584901,2018,FRANCISCO TADEU BARBOSA DE ALENCAR,PE,PSB,CENTRO,,0,0,0,0,0.707,655896,-0.13,0.80,0.80,53597,0.92,0.74,0.00,0.33,0.00,0.00,0.00,0.68,0.55,0.00,1319938.20,0.00,5000.00,0.00,0.00,0.00,8900.00,0.00,50250.00,1384088.20
584903,2018,DANILO JORGE DE BARROS CABRAL,PE,PSB,CENTRO,,0,0,0,0,0.775,655896,-0.13,0.80,0.80,91635,0.97,0.75,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.89,1323723.91,0.00,0.00,0.00,2500.00,0.00,0.00,30000.00,0.00,1356223.91
584904,2018,FELIPE AUGUSTO LYRA CARRERAS,PE,PSB,CENTRO,,0,0,0,0,0.716,655896,-0.13,0.80,0.80,114268,0.98,0.74,0.00,0.88,0.42,0.73,0.10,0.88,0.67,0.00,1317479.12,0.00,100000.00,9999.99,110000.00,2000.00,25369.22,0.00,169970.99,1734819.32
584905,2018,LUIZ GONZAGA PATRIOTA,PE,PSB,CENTRO,,0,0,0,0,0.770,655896,-0.13,0.80,0.80,80498,0.96,0.72,0.00,0.00,0.00,0.00,0.00,0.85,0.78,0.00,1300145.20,0.00,0.00,0.00,0.00,0.00,45500.00,0.00,138600.00,1484245.20
585157,2018,GERVÁSIO AGRIPINO MAIA,PB,PSB,CENTRO,,0,0,0,0,0.949,655896,-0.13,0.80,0.80,146860,1.00,0.90,0.00,0.00,0.50,0.00,0.00,0.82,0.84,0.00,806870.00,0.00,0.00,2200.00,0.00,0.00,57769.00,0.00,59975.00,926814.00
582957,2018,DENIS ANDERSON DA ROCHA BEZERRA,CE,PSB,CENTRO,,0,0,1,0,0.839,655896,-0.13,0.80,0.80,106294,0.95,0.64,0.00,0.00,0.73,0.00,0.00,0.62,0.76,0.00,401390.00,0.00,0.00,35000.00,0.00,0.00,51350.00,0.00,134580.00,622320.00
579958,2018,ALESSANDRO LUCCIOLA MOLON,RJ,PSB,CENTRO,,0,0,0,0,0.884,655896,-0.13,0.80,0.80,227914,1.00,0.97,0.37,0.62,0.55,0.00,0.00,0.68,0.73,0.00,1300000.00,22500.00,23000.00,30000.00,0.00,0.00,20106.01,0.00,49000.00,1444606.01
585124,2018,CASSIO COELHO ANDRADE,PA,PSB,CENTRO,,0,0,0,0,0.850,655896,-0.13,0.80,0.80,130768,0.92,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.00,549584.00,0.00,0.00,0.00,0.00,0.00,13028.80,0.00,0.00,562612.80
585717,2018,ÁTILA FREITAS LIRA,PI,PSB,CENTRO,,0,0,0,0,0.777,655896,-0.13,0.80,0.80,54095,0.90,0.91,0.00,0.74,0.67,0.00,0.00,0.78,0.00,0.00,1300000.00,0.00,40179.00,10504.00,0.00,0.00,0.00,0.00,40060.35,1390743.35
582848,2018,FELIPE RIGONI LOPES,ES,PSB,CENTRO,,0,0,0,0,0.924,655896,-0.13,0.80,0.80,84405,1.00,0.69,0.25,0.96,0.63,0.42,1.00,0.71,0.93,0.00,154980.30,12500.00,44987.42,131425.04,5000.00,172000.00,122051.53,0.00,264051.08,906995.37
582849,2018,PAULO ROBERTO FOLETTO,ES,PSB,CENTRO,,0,0,0,0,0.866,655896,-0.13,0.80,0.80,55957,0.96,0.93,0.00,0.00,0.00,0.00,0.00,0.57,0.16,0.00,1345900.00,0.00,0.00,0.00,0.00,0.00,1000.00,0.00,21167.53,1368067.53
580872,2018,ROSANA DE OLIVEIRA VALLE,SP,PSB,CENTRO,,0,0,1,1,0.308,655896,-0.13,0.80,0.80,106100,0.98,0.82,0.00,0.00,0.00,0.00,0.00,0.31,0.79,0.00,344948.25,0.00,0.00,0.00,0.00,0.00,27200.00,0.00,5000.00,377148.25
580886,2018,JEFFERSON ALVES DE CAMPOS,SP,PSB,CENTRO,IEQ,1,1,0,0,0.762,655896,-0.13,0.80,0.80,99974,0.98,0.91,0.00,0.00,0.00,0.00,0.00,0.38,0.76,0.67,1308600.00,0.00,0.00,0.00,0.00,0.00,20678.00,5350.00,7968.00,1342596.00
583171,2018,UBIRAJARA DO PINDARÉ ALMEIDA SOUSA,MA,PSB,CENTRO,,0,0,0,0,0.820,655896,-0.13,0.80,0.80,99598,0.95,0.59,0.00,0.34,0.00,0.00,0.00,0.70,0.74,0.00,502210.00,0.00,4000.00,0.00,0.00,0.00,37170.00,0.00,30200.00,573580.00
582609,2018,LUCIANO DUCCI,PR,PSB,CENTRO,,0,0,0,0,0.604,655896,-0.13,0.80,0.80,98214,0.98,0.80,0.00,0.79,0.00,0.38,0.64,0.74,0.75,0.81,1600000.00,0.00,90303.81,0.00,6500.00,20000.00,44400.00,71722.04,240500.00,2073425.85
580969,2018,RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,SP,PSB,CENTRO,,0,0,0,0,0.310,655896,-0.13,0.80,0.80,100179,0.98,0.72,0.33,0.21,0.59,0.40,0.57,0.54,0.82,0.32,102675.71,11000.00,3000.00,35000.00,6000.00,37000.00,34010.00,671.37,18000.00,247357.08
585458,2018,ALIEL MACHADO BARK,PR,PSB,CENTRO,,0,0,0,0,0.711,655896,-0.13,0.80,0.80,95386,0.97,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.82,1350875.23,0.00,0.00,0.00,0.00,0.00,17902.00,82000.00,0.00,1450777.23
580982,2018,LUIZ FLAVIO GOMES,SP,PSB,CENTRO,,0,0,1,0,0.796,655896,-0.13,0.80,0.80,86433,0.97,0.17,0.00,0.00,0.00,0.00,0.00,0.84,0.37,0.00,4572.05,0.00,0.00,0.00,0.00,0.00,2650.00,0.00,1595300.00,1602522.05
582020,2018,RODRIGO COELHO,SC,PSB,CENTRO,,0,0,0,0,0.654,655896,-0.13,0.80,0.80,43314,0.89,0.80,0.00,0.00,0.79,0.00,0.00,0.57,0.91,0.00,500000.00,0.00,0.00,245000.00,0.00,0.00,55638.50,0.00,15581.75,816220.25
578436,2018,RAFAEL HUETE DA MOTTA,RN,PSB,CENTRO,,0,0,0,0,0.930,655896,-0.13,0.80,0.80,82791,0.97,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1510000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1510000.00
586006,2018,VILSON LUIZ DA SILVA,MG,PSB,CENTRO,,0,0,0,0,0.663,655896,-0.13,0.80,0.80,70481,0.96,0.87,0.00,0.24,0.00,0.00,0.00,0.56,0.59,0.52,502526.11,0.00,3127.00,0.00,0.00,0.00,15567.00,2061.00,29115.00,552396.11
578915,2018,LIZIANE BAYER DA COSTA,RS,PSB,CENTRO,IIGD,1,1,0,1,0.812,655896,-0.13,0.80,0.80,52977,0.93,0.84,0.00,0.00,0.00,0.00,0.00,0.15,0.69,0.00,500720.00,0.00,0.00,0.00,0.00,0.00,27282.56,0.00,1400.00,529402.56
586070,2018,EMIDIO ALVES MADEIRA JUNIOR,MG,PSB,CENTRO,,0,0,0,0,0.000,655896,-0.13,0.80,0.80,103533,0.00,0.89,0.00,0.09,0.00,0.19,0.00,0.85,0.62,0.00,800000.00,0.00,1200.00,0.00,2000.00,0.00,19600.00,0.00,536122.61,1358922.61
585497,2018,PAULO EDUARDO LIMA MARTINS,PR,PSC,DIREITA,,0,0,0,0,0.827,423143,0.57,0.80,0.40,118754,0.99,0.75,0.00,0.14,0.00,0.00,0.60,0.68,0.56,0.00,1049715.00,0.00,1500.00,0.00,0.00,15000.00,11473.00,0.00,82080.00,1159768.00
581156,2018,OSIRES RODRIGUES DAMASO,TO,PSC,DIREITA,,0,0,0,0,0.955,423143,0.57,0.80,0.40,58726,0.99,0.71,0.00,0.86,0.00,0.20,0.00,0.00,0.00,0.00,290355.60,0.00,235684.49,0.00,1000.00,0.00,0.00,0.00,0.00,527040.09
586128,2018,EUCLYDES MARCOS PETTERSEN NETO,MG,PSC,DIREITA,,0,0,0,0,0.352,423143,0.57,0.80,0.40,65316,0.96,0.92,0.00,0.79,0.00,0.00,0.00,0.79,0.79,0.00,1191656.20,0.00,129850.00,0.00,0.00,0.00,73150.00,0.00,228126.72,1622782.92
583509,2018,GLAUSKSTON BATISTA RIOS,GO,PSC,DIREITA,AD-MM,1,1,1,0,0.923,423143,0.57,0.80,0.40,100437,0.98,0.78,0.28,0.84,0.00,0.43,0.00,0.29,0.43,0.00,151528.33,9000.00,1838700.00,0.00,6000.00,0.00,5000.00,0.00,3500.00,2013728.33
582138,2018,GILBERTO NASCIMENTO SILVA,SP,PSC,DIREITA,AD-VEC,1,1,0,0,0.738,423143,0.57,0.80,0.40,91797,0.97,0.90,0.00,0.42,0.00,0.00,0.00,0.00,0.62,0.00,1271060.71,0.00,10000.00,0.00,0.00,0.00,10000.00,0.00,0.00,1291060.71
584794,2018,ANDRE FERREIRA RODRIGUES,PE,PSC,DIREITA,AD,1,1,0,0,0.830,423143,0.57,0.80,0.40,175834,1.00,0.65,0.58,0.85,0.00,0.27,0.00,0.70,0.69,0.00,682760.70,35000.00,79666.67,0.00,10000.00,0.00,33136.67,0.00,57522.00,898086.04
581607,2018,JOSÉ VALDEVAN DE JESUS SANTOS,SE,PSC,DIREITA,AD,1,1,0,0,0.886,423143,0.57,0.80,0.40,45472,0.93,0.00,0.00,0.85,1.00,0.68,0.73,0.83,0.93,0.00,1000.00,0.00,7000.00,17000.00,5100.00,7050.00,236523.40,0.00,78519.60,352193.00
579564,2018,OTONI MOURA DE PAULO JUNIOR,RJ,PSC,DIREITA,AD,1,1,0,0,0.888,423143,0.57,0.80,0.40,120498,1.00,0.78,0.00,0.87,0.00,0.00,0.00,0.48,0.79,0.00,52466.75,0.00,180000.00,0.00,0.00,0.00,32356.22,0.00,10520.00,275342.97
578469,2018,EXPEDITO GONÇALVES FERREIRA NETTO,RO,PSD,DIREITA,,0,0,0,0,0.969,327038,0.42,0.60,0.90,39953,0.99,0.76,0.00,0.59,0.00,0.13,0.15,0.68,0.85,0.00,618973.05,0.00,20900.00,0.00,1400.00,1400.00,129116.00,0.00,19300.00,791089.05
583674,2018,FRANCISCO RODRIGUES VALE JUNIOR,GO,PSD,DIREITA,,0,0,0,0,0.904,327038,0.42,0.60,0.90,111788,0.99,0.89,0.73,0.15,0.47,0.00,0.60,0.79,0.22,0.00,900000.00,90000.00,1500.00,20000.00,0.00,85000.00,1400.00,0.00,160673.98,1258573.98
584157,2018,MARX BELTRÃO LIMA SIQUEIRA,AL,PSD,DIREITA,,0,0,0,0,0.979,327038,0.42,0.60,0.90,139458,0.97,0.85,0.00,0.00,0.00,0.01,0.00,0.00,0.67,0.00,1054621.94,0.00,0.00,0.00,1000.00,0.00,18000.00,0.00,0.00,1073621.94
585574,2018,ANDRE CARLOS ALVES DE PAULA FILHO,PE,PSD,DIREITA,,0,0,0,0,0.853,327038,0.42,0.60,0.90,118641,0.99,0.70,0.15,0.40,0.63,0.27,0.64,0.78,0.85,0.00,1076019.51,2000.00,5655.00,20000.00,10000.00,28800.00,66208.63,0.00,88000.00,1296683.14
578808,2018,FLORDELIS DOS SANTOS DE SOUZA,RJ,PSD,DIREITA,AD,1,1,0,1,0.888,327038,0.42,0.60,0.90,196959,1.00,0.96,0.00,0.52,0.00,0.00,0.17,0.32,0.82,0.38,1036538.05,0.00,14300.00,0.00,0.00,2800.00,43100.00,1000.00,3800.00,1101538.05
582882,2018,DOMINGOS GOMES DE AGUIAR NETO,CE,PSD,DIREITA,,0,0,0,0,0.815,327038,0.42,0.60,0.90,111154,0.96,0.74,0.00,0.62,0.87,0.00,0.00,0.59,0.69,0.00,897500.00,0.00,12800.00,63000.00,0.00,0.00,26000.00,0.00,73720.00,1073020.00
578653,2018,ALEXANDRE AUGUSTUS SERFIOTIS,RJ,PSD,DIREITA,Outras,0,1,0,0,0.502,327038,0.42,0.60,0.90,37526,0.96,0.96,0.00,0.24,0.07,0.00,0.28,0.00,0.38,0.00,1061450.93,0.00,3000.00,1500.00,0.00,5000.00,2500.00,0.00,0.00,1073450.93
578590,2018,HUGO LEAL MELO DA SILVA,RJ,PSD,DIREITA,,0,0,0,0,0.827,327038,0.42,0.60,0.90,63561,0.99,0.95,0.66,0.87,0.35,0.00,0.28,0.81,0.70,0.00,957186.75,100000.00,180000.00,9997.00,0.00,5000.00,15975.99,0.00,649500.00,1917659.74
585057,2018,JOÃO FERRARI JUNIOR,PA,PSD,DIREITA,,0,0,0,0,0.831,327038,0.42,0.60,0.90,146678,0.96,0.73,0.00,0.00,0.00,0.00,0.00,0.78,0.67,0.00,325288.75,0.00,0.00,0.00,0.00,0.00,50100.00,0.00,114500.00,489888.75
585058,2018,JOAQUIM PASSARINHO PINTO DE SOUZA PORTO,PA,PSD,DIREITA,,0,0,0,0,0.798,327038,0.42,0.60,0.90,95582,0.89,0.25,0.00,0.81,0.00,0.00,0.88,0.62,0.66,0.96,8637.60,0.00,42800.00,0.00,0.00,10002.55,48050.00,142355.50,33100.85,284946.50
581507,2018,ANTONIO CEZAR CORREIA FREIRE,SP,PSD,DIREITA,AD-MM,1,1,0,0,0.784,327038,0.42,0.60,0.90,119024,0.98,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.71,1050000.00,0.00,0.00,0.00,0.00,0.00,6000.00,7247.69,0.00,1063247.69
585060,2018,ÉDER MAURO CARDOSO BARRA,PA,PSD,DIREITA,,0,0,0,0,0.840,327038,0.42,0.60,0.90,145653,0.94,0.87,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.81,917088.80,0.00,0.00,0.00,0.00,0.00,0.00,17288.07,7500.00,941876.87
581525,2018,MARCO AURELIO BERTAIOLLI,SP,PSD,DIREITA,,0,0,0,0,0.501,327038,0.42,0.60,0.90,137628,0.99,0.89,0.03,0.42,0.14,0.48,0.53,0.71,0.90,0.00,1200000.00,1000.00,10000.00,2000.00,10000.00,30000.00,83725.41,0.00,68000.00,1404725.41
585741,2018,JULIO CESAR DE CARVALHO LIMA,PI,PSD,DIREITA,,0,0,0,0,0.856,327038,0.42,0.60,0.90,110804,0.97,0.87,0.75,0.00,0.00,0.00,0.17,0.02,0.59,0.00,818850.70,106678.00,0.00,0.00,0.00,1526.40,9245.40,0.00,480.00,936780.50
581541,2018,FÁBIO CRUZ MITIDIERI,SE,PSD,DIREITA,,0,0,0,0,0.972,327038,0.42,0.60,0.90,102899,1.00,0.92,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,760546.96,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,764546.96
586681,2018,DIEGO LEONARDO DE ANDRADE CARVALHO,MG,PSD,DIREITA,,0,0,0,0,0.705,327038,0.42,0.60,0.90,105803,0.98,0.91,0.38,0.84,0.00,0.45,0.00,0.74,0.23,0.00,1065960.97,20000.00,350000.00,0.00,10000.00,0.00,1700.00,0.00,110099.99,1557760.96
586417,2018,FABIO RICARDO TRAD,MS,PSD,DIREITA,,0,0,0,0,0.941,327038,0.42,0.60,0.90,89385,1.00,0.87,0.00,0.56,0.01,0.00,0.00,0.80,0.81,0.00,555716.00,0.00,15475.00,2000.00,0.00,0.00,48840.00,0.00,66643.00,688674.00
586683,2018,STEFANO AGUIAR DOS SANTOS,MG,PSD,DIREITA,IEQ,1,1,0,0,0.758,327038,0.42,0.60,0.90,115795,0.99,0.83,0.00,0.00,0.00,0.00,0.00,0.08,0.65,0.00,351603.75,0.00,0.00,0.00,0.00,0.00,22470.00,0.00,1000.00,375073.75
579881,2018,GILSON CARDOSO FAHUR,PR,PSD,DIREITA,,0,0,0,0,0.901,327038,0.42,0.60,0.90,314963,1.00,0.67,0.00,0.11,0.52,0.10,0.00,0.07,0.50,0.00,195715.00,0.00,1305.00,50000.00,1305.00,0.00,7830.00,0.00,990.00,257145.00
586655,2018,MISAEL ARTUR FERREIRA VARELLA,MG,PSD,DIREITA,,0,0,0,0,0.421,327038,0.42,0.60,0.90,128537,0.99,0.92,0.00,0.00,0.00,0.00,0.00,0.87,0.00,0.00,1093685.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,919140.00,2012825.85
579884,2018,NELSI COGUETTO MARIA,PR,PSD,DIREITA,,0,0,0,0,0.540,327038,0.42,0.60,0.90,70001,0.94,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.89,35807.92,0.00,0.00,0.00,0.00,0.00,1500.00,1736500.00,0.00,1773807.92
579885,2018,NEY LEPREVOST NETO,PR,PSD,DIREITA,,0,0,0,0,0.525,327038,0.42,0.60,0.90,92399,0.97,0.76,0.00,0.85,0.64,0.64,0.75,0.76,0.81,0.00,1099125.00,0.00,117752.31,75421.55,25983.93,33115.50,236006.16,0.00,673765.18,2261169.63
583188,2018,EDILAZIO GOMES DA SILVA JUNIOR,MA,PSD,DIREITA,,0,0,0,0,0.850,327038,0.42,0.60,0.90,106578,0.97,0.64,0.00,0.00,1.00,0.00,0.55,0.50,0.76,0.00,794213.00,0.00,0.00,97920.00,0.00,7920.00,39760.00,0.00,13434.00,953247.00
579789,2018,SANDRO ALEX CRUZ DE OLIVEIRA,PR,PSD,DIREITA,,0,0,0,0,0.684,327038,0.42,0.60,0.90,124512,1.00,0.77,0.53,0.00,0.00,0.60,0.32,0.72,0.00,0.00,1128000.00,50125.00,0.00,0.00,20000.00,5000.00,0.00,0.00,133750.00,1336875.00
581941,2018,RICARDO ZANATTA GUIDI,SC,PSD,DIREITA,,0,0,0,0,0.741,327038,0.42,0.60,0.90,61830,0.94,0.83,0.84,0.00,0.00,0.00,0.34,0.00,0.39,0.00,700000.00,40533.24,0.00,0.00,0.00,3000.00,4303.00,0.00,0.00,747836.24
581944,2018,DARCI DE MATOS,SC,PSD,DIREITA,,0,0,0,0,0.817,327038,0.42,0.60,0.90,68130,0.94,0.71,0.00,0.00,0.24,0.40,0.14,0.60,0.94,0.00,200230.00,0.00,0.00,8040.00,7750.00,1500.00,66770.00,0.00,19519.00,303809.00
584247,2018,OTTO ROBERTO MENDONÇA DE ALENCAR FILHO,BA,PSD,DIREITA,,0,0,1,0,0.762,327038,0.42,0.60,0.90,185428,1.00,0.77,0.00,0.17,0.00,0.00,0.59,0.60,0.69,0.00,920913.52,0.00,2000.00,0.00,0.00,20000.00,19124.00,0.00,29000.00,991037.52
579016,2018,DANRLEI DE DEUS HINTERHOLZ,RS,PSD,DIREITA,,0,0,0,0,0.895,327038,0.42,0.60,0.90,102662,0.98,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1051478.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1051478.47
584218,2018,SERGIO LUIS LACERDA BRITO,BA,PSD,DIREITA,Batista,0,1,0,0,0.546,327038,0.42,0.60,0.90,105427,0.97,0.74,0.00,0.36,0.00,0.00,0.49,0.29,0.31,0.00,820408.00,0.00,6000.00,0.00,0.00,15000.00,2000.00,0.00,4000.00,847408.00
579134,2018,HAROLDO ALVES CAMPOS,RR,PSD,DIREITA,Batista,0,1,1,0,0.988,327038,0.42,0.60,0.90,14751,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.93,0.00,4290.00,0.00,0.00,0.00,0.00,0.00,165902.04,0.00,1038475.52,1208667.56
578334,2018,FÁBIO SALUSTINO MESQUITA DE FARIA,RN,PSD,DIREITA,Batista,0,1,0,0,0.887,327038,0.42,0.60,0.90,70350,0.93,0.81,0.01,0.74,0.72,0.67,0.90,0.80,0.94,0.00,1035000.00,4000.00,33720.00,60000.00,22000.00,55000.00,110064.00,0.00,64692.00,1384476.00
584219,2018,JOSE NUNES SOARES,BA,PSD,DIREITA,,0,0,0,0,0.460,327038,0.42,0.60,0.90,99535,0.95,0.79,0.00,0.89,0.00,0.00,0.72,0.57,0.73,0.00,990310.00,0.00,155814.63,0.00,0.00,45000.00,29042.90,0.00,24000.00,1244167.53
584224,2018,CHARLES FERNANDES SILVEIRA SANTANA,BA,PSD,DIREITA,Outras,0,1,0,0,0.416,327038,0.42,0.60,0.90,74116,0.93,0.74,0.00,0.79,0.00,0.00,0.00,0.76,0.51,0.00,824445.52,0.00,65089.30,0.00,0.00,0.00,5706.66,0.00,63400.00,958641.48
583777,2018,SIDNEY RICARDO DE OLIVEIRA LEITE,AM,PSD,DIREITA,,0,0,0,0,0.867,327038,0.42,0.60,0.90,77458,0.96,0.89,0.00,0.12,0.00,0.00,0.00,0.27,0.00,0.00,847650.00,0.00,500.00,0.00,0.00,0.00,0.00,0.00,5000.00,853150.00
584225,2018,ANTONIO LUIZ PARANHOS RIBEIRO LEITE DE BRITO,BA,PSD,DIREITA,,0,0,0,0,0.662,327038,0.42,0.60,0.90,127716,0.99,0.74,0.00,0.00,0.00,0.00,0.00,0.81,0.00,0.00,820700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,202720.80,1023420.80
583897,2018,LUIZ CARLOS GOMES DOS SANTOS JUNIOR,AP,PSDB,DIREITA,,0,0,0,0,0.970,1459663,0.50,1.00,0.70,14069,0.95,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,851208.45,0.00,0.00,0.00,0.00,0.00,600.00,0.00,0.00,851808.45
584668,2018,ADOLFO VIANA DE CASTRO NETO,BA,PSDB,DIREITA,,0,0,0,0,0.774,1459663,0.50,1.00,0.70,102603,0.96,0.80,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,1197562.62,0.00,0.00,7145.00,0.00,0.00,0.00,0.00,0.00,1204707.62
578478,2018,MARIANA FONSECA RIBEIRO CARVALHO DE MORAES,RO,PSDB,DIREITA,,0,0,0,1,0.931,1459663,0.50,1.00,0.70,38776,0.98,0.88,0.00,0.66,0.00,0.25,0.00,0.18,0.73,0.64,2300000.00,0.00,26000.00,0.00,1570.00,0.00,55884.00,8620.00,5090.00,2397164.00
583639,2018,CÉLIO ANTÔNIO DA SILVEIRA,GO,PSDB,DIREITA,,0,0,0,0,0.637,1459663,0.50,1.00,0.70,70663,0.94,0.91,0.00,0.58,0.19,0.78,0.46,0.66,0.85,0.00,1000000.00,0.00,31000.00,2000.00,105000.00,23000.00,56600.00,0.00,48500.00,1266100.00
